Projekt_numer;Projekt_zespół;ID. Części;Rewizja;Opis;Numer katalogowy;Materiał;Typ;Obróbka cieplna;Powłoka;Handlowe;Zużywające;Spawanie;Uwagi;Liczba odniesień
1936;002;PRT-A0065285;A;Ociekacz;-;0H18N9/1.4301;Laser;-;-;-;-;S;-;10
-;-;10000057762_SWA_000;0;DN50;-;Materiał <nieokreślony>;-;-;-;-;-;-;-;10
;;3 842 174 304;B;Corner Module;3 842 174 304;REXROTH;H. Mech.;-;-;H;-;-;-;40
;;3 842 524 614;A;Positioning busching;3 842 524 614;REXROTH;H. Mech.;-;-;H;-;-;;40
1936;002;PRT-A0065274;A;Pojemnik na przewód;-;ABS;Druk 3D;-;Kolor: Czarny;-;-;-;-;10
1936;002;PRT-A0065284;A;Osłona RFID;-;PA 6 /Poliamid;Skrawanie;-;Kolor: Czarny;-;-;-;-;10
-;-;BIS00Y9;0;Pamięć RFID;BIS00Y9;BALLUFF;H. Elek.;-;-;H;-;-;-;10
1936;001;PRT-A0068569;A;Mocowanie pudełka 2;-;S235JR/1.0037;-;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;001;PRT-A0065405;A;Osłona;-;PC /poliweglan;Laser;-;ESD;-;-;-;-;1
1936;001;PRT-A0065351;A;Osłona;-;PCV Spienione;-;-;-;-;-;-;-;1
1936;001;PRT-A0065397;A;Mocowanie Transportera;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;22
;;CHT3-4;A;Przycisk START;CHT3-4;CAPTRON;Odlew;-;-;H;-;-;-;1
;;Tarifold I;I;Tarifold;Tarifold;PROMATIK;H. Mech.;-;-;H;-;-;-;1
;;0000_Stanowiska_Uchwyt tariforld;B;;;;;;;;;;;1
;;L=1569;C;Korytko kabl. 80x40;Magazyn;Magazyn;H. Mech.;-; -;H;-;-;;2
1936;001;PRT-A0068566;A;Mocowanie pudełka 1;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;001;PRT-A0065398;A;Blacha;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;001;PRT-A0065414;A;Ślizg;-;PE 500;Skrawanie;-;Kolor: Biały;-;-;-;-;2
1936;001;PRT-A0065416;A;Ślizg;-;PE 500;Skrawanie;-;Kolor: Biały;-;-;-;-;1
1936;004;PRT-A0065417;A;Pole odkładcze;-;PE 500;Skrawanie;-;Kolor: Biały;-;Z;-;-;1
1936;001;PRT-A0065415;0;Profile pola odkładczego;-;Profile BOSCH;-;-;-;P;-;-;-;1
1936;001;PRT-A0065412;0;Mocownanie Slizgu;-;S235JR/1.0037;Laser;-;RAL 7035;-;-;-;-;1
1936;001;PRT-A0065413;A;Mocownanie Slizgu;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;001;PRT-A0065403;A;Osłona;-;PC /poliweglan;Laser;-;-;-;-;-;-;1
-;-;BIS015R;0;Głowica RFID;BIS015R;BALLUFF;H. Elek.;-;-;H;-;-;-;6
;;0000_Mocowanie_RFID_Kątownik;B;Mocowanie;-;PA13/3.3547;Skrawanie;-;Szkiełkować;-;-;-;-;6
;;0000_Mocowanie_RFID_Osłona I;B;Osłona RFID;-;ABS;Druk 3D;-;Kolor: Czarny;-;-;-;-;6
;;Wtyczka M12x1  prosta;C;Wtyczka M12;-;-;H. Elek.;-;-;H;-;-;-;16
1936;001;PRT-A0066494;0;Osłona ostrzegawcza;-;Materiał <nieokreślony>;Promatik;-;-;-;-;-;-;2
1936;001;PRT-A0065319;A;Osłona;-;PC /poliweglan;Laser;-;ESD;-;-;-;-;1
;;sześciokątna M3;E;Nakrętka zwykła;DIN 934;FABORY;H. Mech.;-;-;H;-;-;;24
1936;001;PRT-A0065370;A;Mocowanie OPTO;-;ABS;Druk 3D;-;Kolor: Czarny;-;-;-;-;6
1936;001;PRT-A0065369;0;Profil 45x45;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;6
1936;001;PRT-A0065371;A;Mocowanie OPTO;-;ABS;Druk 3D;-;Kolor: czarny;-;-;-;-;6
;;z łb. walc. gn. 6kąt. M3x30;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;24
1936;001;PRT-A0065368;A;Mocowanie OPTO;-;S235JR/1.0037;Laser;-;RAL 7035;-;-;-;-;6
1936;001;PRT-A0065419;A;Blacha;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;012;PRT-A0065265;A;Płytka narzędzia naprawczego;-;PA6/3.1325;CNC;-;Szkiełkować;-;-;-;-;1
1936;001;PRT-A0065263;A;Rama Transportera;-;Profile BOSCH;-;-;-;P;-;-;-;1
1936;001;PRT-A0065264;A;Blacha;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;001;PRT-A0065322;A;Wzmocnienie pod szafę;-;S235JR/1.0037;Laser;-;RAL 7035 (jasny szary);-;-;-;-;1
;;1032.KW.12.02 - Magnes Neodymowy MW 3 X 2 / N38 ;B;Magnes neodymowy;MW 6X6 / N38;ENES;H. Mech.;-;-;H;-;-;-;4
1936;001;PRT-A0068096;A;Tuleja magnesu;-;PE 1000;Skrawanie;-;-;-;-;-;-;2
1936;001;PRT-A0065387;A;Adapter magnesu;-;PA13/3.3547;CNC;-;Anodować;-;-;-;-;2
1936;001;PRT-A0065388;A;Odbój magnesu;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;2
1936;004;PRT-A0065386;A;Oslona;-;PC /poliweglan;Osłona;-;ESD;-;-;-;-;1
1936;001;PRT-A0065367;A;Mocowanie czujnika;-;ABS;-;-;-;-;-;-;-;1
;;OD1-B150F0AQ14;B;Dalmierz;6052326;SICK;H. Elek.;-;-;H;-;-;-;1
;;L=843;B;Korytko kabl. 40x60;-;Magazyn;H. Mech.;-;-;H;-;-;-;1
;;Profil 45x45 L=840;C;Profil 45x45;3 842 992 425;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
1936;001;PRT-A0065381;A;Kostka zabezpieczająca;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1881;11;PRT-A0030517;A;Zacisk przewodu;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;011;PRT-A0065848;A;Kostka zabezpieczająca;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1936;011;PRT-A0065375;A;Blacha;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1881;;PRT-A0030511;;Podajnik śrub;901554_ZEB240-SDH-TE;WEBER;H. Mech.;-;-;H;-;-;-;1
1936;011;PRT-A0065377;A;Mocowanie;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;011;PRT-A0065378;A;Blacha;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;2
1936;001;PRT-A0065381-Lustro;0;-;-;PA6/3.1325;-;-;-;-;-;-;-;1
1881;;PRT-A0030512;;Kontroler;SOR3;WEBER;H. Mech.;-;-;H;-;-;-;1
1936;011;PRT-A0065379;A;Profil Ramy Podajnika Wibracyjnego;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
1936;011;PRT-A0065376;A;Mocowanie zaworów;-;PA13/3.3547;CNC;-;-;-;-;-;-;1
1936;004;PRT-A0065401;0;Oslona;-;S235JR/1.0037;Osłona;-;RAL 7035;-;-;-;-;1
1936;001;PRT-A0065390;A;Rama transportera;-;Profile BOSCH;-;-;-;P;-;-;-;1
1936;001;PRT-A0065252;A;Mocowanie przycisku bezpieczeństwa;-;PA13/3.3547;Skrawanie;-;Szkiełkować;-;-;-;-;4
;;M22-PV-KC02-IY;B;Puszka Przycisku bezpieczeństwa;MM216536;EATON;H. Elek.;-;-;H;-;-;-;5
1936;001;PRT-A0065324;A;Osłona;-;PC /poliweglan;Laser;-;ESD;-;-;-;-;1
1936;001;PRT-A0065392;A;Osłona;-;PC /poliweglan;Laser;-;ESD;-;-;-;-;1
1881;01;PRT-A0030402;0;Promatik_V05.2 - Stoper;?;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;10
;;L=369;C;Korytko kabl. 80x40;Magazyn;Magazyn;H. Mech.;-; -;H;-;-;;1
;;Profil 45x45 L=507;C;Profil 45x45;3 842 992 425;Profile BOSCH;H. Mech.;-;-;P;-;-;-;6
1936;009;PRT-A0065732;A;Blacha Pudełka;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;4
;;LCW_EBG_080_Ro.b.;A;Zestaw kołowy obrotowy;-;MARBA;H. Mech.;-;-;H;-;-;-;2
1936;009;PRT-A0065731;A;Rama wózka;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
;;LCW_EBG_080_Ro.b.DS_N;A;Zestaw kołowy obrotowy z hamulcem;-;MARBA;H. Mech.;-;-;H;-;-;-;2
1936;003;PRT-A0065426;A;Mocowanie skanera 2;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;;1
;;DMR-262QX-0540-P;D;Czytnik kodów DataMan 262 (prosty);DMR-262QX-0540-P;COGNEX;H. Elek.;-;-;H;-;-;-;1
1936;003;PRT-A0065427;A;Mocowanie skanera 1;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065614;A;Płyta;-;45/1.0530;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
1936;003;PRT-A0065620;A;Oprawa łożyska;-;45/1.0530;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
;;KM 3;0;Nakrętka Łożyskowa;PN-82-M-86478;SKF;H. Mech.;-;-;H;-;-;;1
1936;003;pryzmatyczny A 6x6x22;0;Wpust;DIN 6885 A;FABORY;H. Mech.;-;-;H;-;-;;1
1936;003;PRT-A0065623;A;Żebro;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
;-;K0414.04141;0;Płytka montażowa;-;KIPP;H. Mech.;-;-;H;-;-;-;1
1936;003;Z 17;0;Seger zewnętrzny;DIN 471;FABORY;H. Mech.;-;-;H;-;-;;1
1936;003;PRT-A0065627;B;Śruba trapezowa TR28x5 lewa;-;PIVEXIN;Skrawanie;;-;H;-;-;-;1
1936;003;PRT-A0065611;A;Tuleja dystansowa;-;St5/1.0050;Skrawanie;-;Czernić;-;-;-;-;1
1936;003;PRT-A0065631;A;Płyta;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065612;A;Tulejka dystansowa;-;St5/1.0050;Skrawanie;-;Czernić;-;-;-;-;1
;;7303 BEP;A;;;;;-;-;H;-;-;;2
1936;003;PRT-A0065615;A;Pokrywka;-;St5/1.0050;Skrawanie;-;Czernić;-;-;-;-;1
1936;003;PRT-A0065621;A;Pokrywka łożyska;-;C45/1.0503;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
;-;K0725.7130X12;0;Kółko ręczne z rękojeścią składaną;-;KIPP;H. Mech.;-;-;H;-;-;-;1
1936;003;pryzmatyczny A 5x5x25;0;Wpust;DIN 6885 A;FABORY;H. Mech.;-;-;H;-;-;;1
1936;003;PRT-A0065625;A;Podkładka;-;St5/1.0050;Skrawanie;-;Czernić;-;-;-;-;1
;-;F-theta 163;0;Głowica lasera;-;ACI;H. Elek.;-;-;H;-;-;-;1
;;HGR20R L=627mm 11 otw. sym.;G;Szyna;HGR20R;HIWIN;H. Mech.;-;-;H;-;-;-;2
1936;003;PRT-A0065619;A;Korpus przekładni;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065628;A;Pokrywa;-;St5/1.0050;Skrawanie;-;Czernić;-;-;-;-;1
1936;003;PRT-A0065617;A;Zderzak;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;4
1936;003;PRT-A0065632;A;Oprawa nakrętki;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;;kulkowe 6302 2RS;A;Łożysko toczne;PN-85M-86100 2RS;SKF;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065613;A;Oprawa nakrętki;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;-;6403-2RS;0;Łożysko liniowa;-;SKF;H. Mech.;-;-;H;-;-;-;1
;;MB3;0;Podkładka;PN-82-M-86482;SKF;H. Mech.;-;-;H;-;-;;1
1936;003;PRT-A0065616;A;Blaszka;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;4
;-;N0110;0;Nakrętka trapezowa 28x5;-;PIVEXIN;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065622;A;Wałek;-;45/1.0530;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
;-;K0409.05001111;0;Wskaźnik położenia;-;KIPP;H. Mech.;-;-;H;-;-;-;1
1936;003;pryzmatyczny A 4x4x14;0;Wpust;DIN 6885 A;FABORY;H. Mech.;-;-;H;-;-;;1
1936;003;PRT-A0065626;A;Suport 2;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;;Wózek HGH20CAZOH;C;Wózek;HGH20CAZOH;HIWIN;H. Mech.;-;-;H;-;-;-;4
1936;003;PRT-A0065618;A;Suport;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065629;A;Dystans;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
1936;003;PRT-A0065610;A;Uchwyt przewodu;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065634;A;Koło stożkowe 1;-;ATLANTA;Skrawanie;-;-;M;-;-;-;1
1936;003;PRT-A0065633;A;Koło stożkowe 2;-;PIVEXIN;Skrawanie;-;-;-;-;-;-;1
;;kulkowe 6204 2RS;A;Łożysko toczne;PN-85M-86100 2RS;SKF;H. Mech.;-;-;H;-;-;-;1
;-;SLG25S-030S#R11###-S301292_1;0;-;-;Materiał <nieokreślony>;-;-;-;H;-;-;-;1
;-;SLG25S-030S#R11###-S301292;0;-;-;Materiał <nieokreślony>;-;-;-;H;-;-;-;1
1936;003;PRT-A0069008;A;Profil lampy;-;Profile BOSCH;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065481;A;Dystans;-;45/1.0530;Skrawanie;-;Czernić;-;-;-;-;4
1936;003;PRT-A0065561;A;Blacha uchwytu;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;2
1936;003;PRT-A0065535;A;Blacha prowadnika;;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
;;HP-25;D;Łapy mocujące typ 25;150731;FESTO;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065549;0;Listwa montażowa;3045.1212;GELBAU;H. Elek.;-;-;H;-;-;-;1
;;000.MAG.50 - M8 x 40;F;Śruba separująca;000.MAG.50 - M8 x 40;PROMATIK;Promatik;40 HRC±2HRC;Czernić;O;Z;-;-;5
1936;003;PRT-A0069009;A;Uchwyt czujnika;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;003;PRT-A0068623;A;Kątownik;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
1936;003;PRT-A0065538;0;Listwa przyciskowa;3100.1610;GELBAU;H. Elek.;-;-;H;-;-;-;1
;;HGL-1_8-B;B;Zawór zwrotny sterowany;530030;FESTO;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065540;A;Płaskownik;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;-;DGC-K-25-750-PPV-A-GK;0;;-;Złożenie;-;-;-;H;-;-;-;1
1936;003;PRT-A0068979;A;Zderzak;-;C45/1.0503;Skrawanie;40 HRC±2HRC;Czernić;-;-;-;-;1
;;GRLA-1_8-QS-6-D;A;Zawó dławiąco zwrotny;193144;FESTO;H. Mech.;-;-;H;-;-;-;2
1936;003;PRT-A0068614;A;Płaskownik siłownika;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
;;HGL15CAZ0H;C;Wózek;HGL15CAZ0H;HIWIN;H. Mech.;-;-;H;-;-;-;4
1936;003;PRT-A0065534;A;Mocowanie prowadnika;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
;-;QSM-M5-6;0;Złączka wtykowa;153306;FESTO;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065546;A;Osłona;-;PC /poliweglan;Osłona;-;ESD;-;-;-;-;1
;-;;0;-;-;Materiał <nieokreślony>;-;;;H;-;-;;1
;-;;0;-;-;Materiał <nieokreślony>;-;;;H;-;-;;1
;-;;0;-;-;Materiał <nieokreślony>;-;;;H;-;-;;2
;-;;0;-;-;Materiał <nieokreślony>;-;;;H;-;-;;2
;;HGR15R L=1360mm 23 otw. sym.;K;Szyna;HGR15R;HIWIN;H. Mech.;-;-;H;-;-;-;2
1936;003;PRT-A0065550;A;Ramka osłony;;Profile BOSCH;H. Mech.;;;H;;;;1
1936;003;PRT-A0068977;A;Kostka amortyzatora;-;C45/1.0503;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
;;YSR-8-8-C;B;Amortyzator hydrauliczny M12x1;34571;FESTO;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065537;B;Mocowanie ramki i wózków;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1881;;PRT-A0030739;0;Prowadnik kablowy;0_549m_14_1_028_0___114_1_12PZ_A1_3;IGUS;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065566;A;Płytka stopki;-;S235JR/1.0037;Laser;-;-;-;-;S;-;9
1936;003;PRT-A0065584;A;Rama dolna;-;S235JR/1.0037;-;-;-;-;-;S;-;1
1936;003;PRT-A0068622;A;Kostka gwintowana;-;S235JR/1.0037;Laser;-;-;-;-;S;-;4
;-;Domyślna;0;Bariera optoelektroniczna jednokierunkowa;BOS0125;BALLUFF;H. Elek.;-;-;H;-;-;-;6
;-;CHT1-5;0;Przycisk START;CHT1-5;CAPTRON;H. Elek.;-;-;H;-;-;-;1
;;M22-DL-G;A;Przycisk podświetlany;M22-DL-G;EATON;H. Elek.;-;-;H;-;-;-;1
1936;003;PRT-A0069044;A;Osłona przednia górna;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065484;A;Blacha Promatik;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065510;A;Osłona przednia;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065556;A;Blacha szczotki 1;;S235JR/1.0037;Laser;;Malować RAL 7035;-;-;-;;2
1936;003;PRT-A0065589;A;Osłona przednia;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
;-;Legrand PLEXO;0;Gniazdo hermetyczne;PLEXO;LEGRAND;H. Elek.;-;-;H;-;-;-;2
1936;003;PRT-A0065487-Lustro;0;-;-;S235JR/1.0037;-;-;-;-;-;-;-;1
1936;003;PRT-A0065489;A;Kątownik skanera;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065514;A;Osłona przednia górna;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065562;A;Osłona przód;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065594;A;Osłona dolna;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
;-;METALSZCZOT-Szczotka do profilu SP 4_4 35mm szerokości ocynk L=340;0;Szczotka do profilu;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065558-Lustro;A;-;-;S235JR/1.0037;-;-;-;-;-;-;-;1
1936;003;PRT-A0065567;A;Osłona lewa 1;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065518;A;Blacha tylnia 2;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065564;A;Rama dolna;-;S235JR/1.0037;Konstrukcja spawana;-;-;-;-;S;-;1
1936;003;PRT-A0065565;A;Zaślepka;-;S235JR/1.0037;Laser;-;-;-;-;S;-;3
1936;003;PRT-A0065432;A;Osłona laser;;Szkło;H. Mech.;;;H;-;-;;2
1936;;Tablica A4;0;-;-;PA13/3.3547;-;-;-;-;-;-;-;2
-;-;PK 4_4;0;Profil mocowania szczotek;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;1
;;Z łbem 6-kąt M6x35;A;Śruba;DIN 931;FABORY;H. Mech.;-;-;H;-;-;-;4
1936;003;PRT-A0065578;A;Blacha kolor;-;S235JR/1.0037;Laser;-;Malować RAL 5022;-;-;-;-;1
1936;003;PRT-A0065496;A;Osłona szafy 4;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065581;A;Blacha górna;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065573;A;Blacha tylnia 3;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
;;098D080KG;D;Stopka 80kg;098D080KG;FATH;H. Mech.;-;-;H;-;-;-;9
1936;003;PRT-A0065479;A;Blacha osłona;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;003;PRT-A0065500;A;Osłona ramki skręcania 3;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065555;A;Osłona szafy 5;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065580;A;Osłona przednia;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0068624;A;Profil boczny;-;Profile BOSCH;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065507;A;Blacha szczotki 2;;S235JR/1.0037;Laser;;Malować RAL 7035;-;-;-;;1
1936;003;PRT-A0065508;A;Blaszka bramki;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;2
1936;003;PRT-A0065553;A;Kątownik;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;003;PRT-A0065585;A;Osłona;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
;-;UM 16 x 4,8 M3;0;Magnes neodymowy;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;2
;;AX 1360.000;C;Obudowa sterownicza 600x600x350;AX 1360.000;RITTAL;H. Elek.;-;-;H;-;-;;1
1936;003;PRT-A0069043;A;Uchwyt do wieży świetlnej;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065485;A;Kostka pod osłonę;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065511;A;Osłona szafy 4;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065558;A;Uchwyt kurtyny;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065592;B;Uchwyt prowadnicy;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;001;PRT-A0065499;A;Mocowanie włączników;-;PA6/3.1325;CNC;-;NIe Anodować!!!;-;-;-;-;1
;-;BNI0087;0;Wieża świetlna;BNI IOL-800-000-Z037;BALLUFF;H. Elek.;-;-;H;;;-;1
1936;003;PRT-A0065515-Lustro;0;-;-;S235JR/1.0037;-;-;-;-;-;-;-;1
1936;003;PRT-A0065490;A;Zaślepka rury;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065515;A;Uchwyt bramki 2;;S235JR/1.0037;Laser;;Malować RAL 7035;-;-;-;;1
1936;003;PRT-A0065563;A;Osłona ramki skręcania 4;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065599;A;Płyta Zebry;-;PA6/3.1325;CNC;-;Nie Anodować;-;-;-;-;1
;;SP 4_4 L=340;E;Profil mocowania szczotek;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;1
1936;003;PRT-A0065483;A;Płytka;-;PA6/3.1325;Skrawanie;-;Piaskować;-;-;-;-;1
1936;003;PRT-A0065492;A;Uchwyt bramki;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;2
1936;003;PRT-A0065519;A;Drzwi;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
1936;003;PRT-A0065568;A;Osłona prawa górna;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065571;A;Kotwa;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;2
;-;SP 4_4 35mm szerokości ocynk_;0;Szczotka do profilu;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;2
;-;LMBWLB32;0;Uchwyt lampy;90623;BANNER;H. Mech.;-;-;H;-;-;-;4
;;092001_arch;A;Uchwyt;092001;FATH;H. Mech.;-;-;H;-;-;-;4
1936;003;PRT-A0065497;A;Osłona szafy 5;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065551;A;Kostka 1;-;PA6/3.1325;Skrawanie;-;Anodować;H;-;-;-;1
1936;003;PRT-A0065591;A;Kątownik 2;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1936;003;PRT-A0065577;A;Kostka regulacji 2;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;2
;;098DM16100M;B;Nóżka M16x100;098DM16100M;FATH;H. Mech.;-;-;H;-;-;-;9
1936;003;PRT-A0065575;A;Osłona przednia;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065480;A;Blacha tylnia 1;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065501;A;Płyta główna;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;1
1936;003;PRT-A0065590;A;Osłona rury 2;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1936;003;PRT-A0065583;A;Osłona ramki skręcania 2;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065502;0;Rama górna;-;Profile BOSCH;-;-;-;P;-;-;-;1
1936;003;PRT-A0065482;A;Mocowanie bramki 3;;S235JR/1.0037;Laser;;Malować RAL 7035;-;-;-;;2
1936;003;PRT-A0065509;A;Osłona ramki skręcania 6;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065554;A;Osłona ramki skręcania 1;-;S235JR/1.0037;Laser;-;Malować RAL 7035;-;-;-;-;1
1936;003;PRT-A0065586;A;Blacha boczna  prawa górna;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;2
;;sześciokątna M6;E;Nakrętka zwykła;DIN 934;FABORY;H. Mech.;-;-;H;-;-;;1
;;M22-I1;A;Obudowa;M22-I1;EATON;H. Elek.;-;-;H;-;-;-;2
1936;003;PRT-A0069040;A;Blaszka bramki;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;2
1936;003;PRT-A0065487;A;Osłona płyty stołu;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
