Projekt_numer;Projekt_zespół;ID. Części;Rewizja;Opis;Numer katalogowy;Materiał;Typ;Obróbka cieplna;Powłoka;Handlowe;Zużywające;Spawanie;Uwagi;Liczba odniesień
1927;501;PRT-A0051774;A;Rama górna;-;Profile BOSCH;Promatik;;-;P;-;-;-;1
;-;ZEMX001;0;Uchwyt kurtyny;ZEMX001;WENGLOR;H. Elek.;-;-;H;-;-;Dostraczany razem z kurtyną;4
1927;501;PRT-A0064636;A;Wzór lewy;-;ABS;Druk 3D;-;-;-;-;-;-;1
1927;501;PRT-A0058072;A;Blacha przycisków;-;S235JR/1.0037;Laser;-;Malować RAL 1003 (żółty);-;-;-;-;1
1927;501;PRT-A0055417;A;Osłona kurtyny;-;S235JR/1.0037;Laser;-;Malować RAL 1003 (żółty);-;-;-;-;1
1927;501;PRT-A0051777;A;Blacha;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;XALD02;C;Obudowa;Obudowa;SCHNEIDER;H. Elek.;-;-;H;-;-;-;1
1927;501;PRT-A0051771;A;Osłona przednia;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;501;PRT-A0051703;A;Osłona wewnętrzna;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;501;PRT-A0051783;A;Kątownik pleksy;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;6
;;K0691.201;B;Podkładka wahliwa;K0691.201;KIPP;H. Mech.;-;-;H;-;-;;4
;;AQGZ1-2_11a;B;Hermetyczne gniazdko podwójne;AQGZ1-2_11a;SIMON;H. Elek.;-;-;H;-;-;;3
1927;501;PRT-A0051736;A;Profil rynny;;0H18N9/1.4301;Konstrukcja spawana;;-;-;-;S;;1
1927;501;PRT-A0051735;A;Mocowanie;-;0H18N9/1.4301;Konstrukcja spawana;-;-;-;-;S;-;2
;-;TC120G;0;Stół obrotowy TC;-;WEISS;H. Mech.;-;-;H;-;-;-;1
1927;501;PRT-A0051733;A;Blacha podział;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;501;PRT-A0055437;A;Płaskownik mocujący;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;4
1927;501;K0695.0712 - proj.1927;A;Elementy poziomujące nastawne z podkładką wahliwą;K0695.0712;KIPP;H. Mech.;;;H;-;-;;4
1927;501;PRT-A0055410;A;Osłona;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;501;PRT-A0051734;A;Uchwyt;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
1927;000;PRT-A0064860;B;-;-;Materiał <nieokreślony>;-;-;-;-;-;-;-;1
;;TLS1-GD2-440G-T27121;F;Zamek z ryglem;TLS1-GD2-440G-T27121;ALLEN BRADLEY;H. Elek.;-;-;H;-;-;-;3
;;095k4040f10;B;Zawias 40X40 N10;095k4040f10;FATH;H. Mech.;-;-;H;-;-;-;9
1927;000;PRT-A0062095;A;Ramka drzwi PIN;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
;;09304702;D;Zatrzask Drzwi;09304702;FATH;H. Mech.;-;-;H;-;-;Detal przeniesiony do archiwum, błąd w nazwie. Prawidłowy komponent w bibliotece: 09304702;1
1927;000;PRT-A0064807;A;-;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1927;000;PRT-A0062091;A;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0065051;A;-;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
1927;000;PRT-A0062083;A;Płytka łącząca;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;XALD01;A;Obudowa;XALD01;SCHNEIDER;H. Elek.;-;-;H;-;-;-;2
1927;000;PRT-A0062092;A;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0062089;A;Ramka wygrodzenia PIN;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
1927;000;PRT-A0064808;A;-;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1927;000;PRT-A0062090;A;Osłona;-;PC /poliweglan;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
1927;000;PRT-A0062094;A;Płytka łącząca;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
;-;ZB5AW363;0;Harmony XB5 Przycisk z samoczynnym powrotem, LED niebieski;ZB5AW363;SCHNEIDER;-;-;-;H;-;-;-;2
1927;000;PRT-A0062050;A;Rama segmentu 1;-;Profile BOSCH;-;-;-;P;-;-;-;1
1927;000;PRT-A0062051;A;Segment 1 Osłona dach;-;PCV Spienione;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0062053;A;Segment 1 osłona boczna 2;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0062156;A;Osłona dachu;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0062155;A;Rama dachu;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
1927;000;PRT-A0066020;A;-;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;4
1927;000;PRT-A0062084;;Blacha;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;000;PRT-A0062068;;Drzwi rewizyjne;-;Profile BOSCH;Konstrukcja spawana;-;-;P;-;-;-;1
1927;000;PRT-A0065067;0;-;-;S235JR/1.0037;-;-;-;-;-;-;-;1
1927;000;PRT-A0062076;;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0062070;;Osłona;-;PC /poliweglan;-;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;000;PRT-A0062075;;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0062085;;Blacha;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;000;PRT-A0062067;;Ramka wygrodzenia;-;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
1927;000;PRT-A0062081;;Mocownanie osłony;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;10
1927;000;PRT-A0065063;0;;-;PA6/3.1325;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0062072;;Blacha;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;000;PRT-A0062074;;Blacha;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;000;PRT-A0062077;;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0062086;;Osłona;-;DC01/1.0330;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0065080;0;-;-;POM;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
;;09304702;D;Zatrzask Drzwi;09304702;FATH;H. Mech.;-;-;H;-;-;Detal przeniesiony do archiwum, błąd w nazwie. Prawidłowy komponent w bibliotece: 09304702;1
1927;000;PRT-A0062066;;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0062069;;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;000;PRT-A0062078;;Blacha;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;300;PRT-A0057221;A;Płyta robota dźwigni;-;PA6/3.1325;-;-;Anodować;-;-;-;-;1
;-;ZK2A12K5RWA-08;0;Generator podciśnienia;-;SMC;H. Elek.;-;-;H;-;-;-;2
;-;SY5120-5LOU-C6F-F2-Q;0;Zawór rozdzielający 5/2 monostabilny;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;2
1927;300;PRT-A0056748;A;Płyta kiści;-;EN AW 7021/C330;CNC;-;-;-;-;-;-;1
;;Y-G02;A;Końcówka widełkowa;Y-G02;SMC;H. Mech.;-;-;H;-;-;;2
;;z łb. walc. gn. 6kąt. M5x55;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;2
1927;300;PRT-A0056753Lustro1;A;Mocowanie ssawki 1;-;PA6/3.1325;CNC;-;Anodować;-;-;-;-;1
1927;300;PRT-A0056754;A;Mocowanie ssawki;-;PA6/3.1325;CNC;-;-;-;-;-;-;1
1927;300;PRT-A0056752Lustro;A;Płytka gniazda;-;EN AW 7021/C330;CNC;-;-;-;-;-;-;1
1927;300;PRT-A0056743;A;Podstawa docisku;-;PA6/3.1325;CNC;-;-;-;-;-;-;2
;-;23.011.234.19;0;Przyssawka;23.011.234.19;FIPA;H. Mech.;-;-;H;-;-;-;6
1927;300;PRT-A0056754Lustro;A;Mocowanie ssawki;-;PA6/3.1325;CNC;-;-;-;-;-;-;1
;;GRLA-M5-QS-4-RS-D-197577;B;Zawór dławiąco-zwrotny;197577;FESTO;H. Mech.;-;-;H;-;-;;10
1927;300;PRT-A0056766;A;Mocowanie silownika;-;PA6/3.1325;CNC;-;-;-;-;-;-;1
1927;300;PRT-A0056741;B;Gniazdo dźwigni;-;POM-C;CNC;-;Czarny;-;Z;-;-;1
1927;300;PRT-A0056750;A;Łącznik ssawki;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;4
1927;300;PRT-A0056766Lustro;A;Mocowanie silownika;-;PA6/3.1325;CNC;-;Anodować;-;-;-;-;1
1927;300;PRT-A0056755;A;Mocowanie ssawki;-;PA6/3.1325;CNC;-;-;-;-;-;-;1
1927;300;PRT-A0056755Lustro;A;Mocowanie ssawki;-;PA6/3.1325;CNC;-;-;-;-;-;-;1
;-;000.MAG.90.09;0;Tuleja centrująca;000.MAG.90.08;C45/1.0503;Promatik;32 HRC±2HRC;Czernić;M;-;-;-;12
;-;IV-500CA;0;Czujnik wizyjny kolor.;;KEYENCE;;-;-;H;-;-;;1
;;M-5H-6;A;Złączka;;SMC;H. Mech.;-;-;H;-;-;;10
1927;300;PRT-A0056748Lustro;A;Płyta kiści;-;EN AW 7021/C330;CNC;-;-;-;-;-;-;1
1927;300;PRT-A0056756;A;Łącznik ssawki;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;2
1927;300;PRT-A0056745;A;Docisk dźwigni;-;4H13/1.4034;CNC;32 HRC±2HRC;-;-;Z;-;-;1
;-;SZ 2591.000;0;Obejma przewodu;-;RITTAL;-;-;-;H;-;-;-;1
1927;300;PRT-A0056752;A;Płytka gniazda;-;EN AW 7021/C330;CNC;-;-;-;-;-;-;1
1704;06;M8x1;A;Nakrętka sześciokątna niska;-;Materiał <nieokreślony>;-;-;-;-;-;-;-;6
;;sześciokątna M4;E;Nakrętka zwykła;DIN 934;FABORY;H. Mech.;-;-;H;-;-;;2
1927;300;PRT-A0056741Lustro;A;Gniazdo dźwigni;-;POM-C;CNC;-;Czarny;-;Z;-;-;1
1927;300;PRT-A0056764;A;Wałek mocowania;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;8
;-;270.772;0;Mocowanie przyssawki;270.772;Fipa;H. Mech.;-;-;H;-;-;-;6
1927;300;PRT-A0056745Lustro;A;Docisk dźwigni;-;4H13/1.4034;CNC;32 HRC±2HRC;-;-;Z;-;-;1
;;CDQ2B20_10DMZ;A;Siłownik;CQ2B20-10DMZ;SMC;H. Mech.;-;-;H;-;-; ;2
;;000.MAG.90.06;B;Tuleja centrująca;000.MAG.90.06;C45/1.0503;Promatik;32 HRC±2HRC;Czernić;M;-;-;-;8
;;bez łba, koniec płaski M4x12;D;Śruba;DIN 913;FABORY;H. Mech.;-;-;H;-;-;kl. 8.8;2
;;HGL-M5-B-530029;B;Zawór zwrotny sterowany;-;FESTO;H. Mech.;-;-;H;-;-;-;6
1927;300;PRT-A0056753;A;Mocowanie ssawki;-;PA6/3.1325;CNC;-;-;-;-;-;-;1
1927;300;PRT-A0056738;A;Wałek łożyskowy;-;REXROTH;Skrawanie;-;-;-;-;-;-;2
;;1012BS 2600812060;B;Tulejka ślizgowa;-;BIMET;H. Mech.;-;-;H;Z;-;-;4
;;Szyna DIN EN 60715 TS 35x7.5 L=50mm;A;Szyna DIN;Szyna DIN EN 60715 TS 35x7.5;PROMATIK;H. Mech.;-;-;H;-;-;-;1
1704;06;RV-13F_ELBOW_04thnetyen;A;;;Materiał <nieokreślony>;;;;;;;;1
1704;06;RV-4F_WRIST_05trhyneyne;A;;;Materiał <nieokreślony>;;;;;;;;1
1704;06;RV-13FL_NO1ARM_03hrhtntr;A;;;Materiał <nieokreślony>;;;;;;;;1
1704;06;RV-13F_SHOULDER_02yhnhnh;A;;;Materiał <nieokreślony>;;;;;;;;1
1704;06;RV-7FLL_NO2ARMthyneyet;A;;;Materiał <nieokreślony>;;;;H;;;;1
1704;06;RV-13FR_BASE_016uur;A;;;Materiał <nieokreślony>;;;;;;;;1
1704;06;RV-4F_HAND_FLANGE_06thnerne;A;;;Materiał <nieokreślony>;;;;;;;;1
;-;OH-3B.1;0;Obudowa hermetyczna;29.35;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;1
;-;SZ 2591.000;0;Obejma przewodu;-;RITTAL;-;-;-;H;-;-;-;1
1927;502;PRT-A0063870;A;Płyta adaptera osi Z;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1927;;Domyślna;A;Oś z paskiem;-;Złożenie;-;-;-;-;-;-;-;1
1927;502;PRT-A0061875;A;Płyta manipulatora;-;PA13/3.3547;CNC;-;Anodować;-;-;-;-;1
1927;502;PRT-A0061872;A;Wałek;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;4
1927;502;PRT-A0061880;A;Płytka;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;502;PRT-A0059833;A;Tulejka centrująca;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;3
1927;502;PRT-A0059729;A;Gniazdko chwytaka;-;4H13/1.4034;Skrawanie;32 HRC±2HRC;-;-;-;-;-;1
;;BES00ZF;0;Czujnik indukcyjny Ø 6.5;BES00ZF;BALLUFF;H. Elek.;-;-;H;-;-;-;1
1927;502;PRT-A0062285;A;Wspornik 2 chwytaka;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1927;502;PRT-A0059721-Lustro;A;Szczęka;-;4H13/1.4034;Skrawanie;32 HRC±2HRC;-;-;-;-;-;1
1927;502;PRT-A0059721;A;Szczęka;-;4H13/1.4034;Skrawanie;32 HRC±2HRC;-;-;-;-;-;1
;-;HGL-M5-B;0;Zawór zwrotny sterowany;530029;FESTO;H. Mech.;-;-;H;-;-;-;1
1927;502;PRT-A0059981;A;Mocowanie blokad;-;4H13/1.4034;Skrawanie;-;-;-;-;-;-;1
1927;502;PRT-A0059736;A;Płytka;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
;;HFK20B;C;Chwytak;HFK20B;AirTAC;H. Mech.;-;-;H;-;-;-;1
1927;502;PRT-A0059749;A;Płytka czujnika;-;S235JR/1.0037;Skrawanie;-;Czernić;-;-;-;-;1
1927;502;PRT-A0063878;A;Wspornik;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;502;PRT-A0059780;A;Uchwyt kamery 2;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
;-;K0477.550;0;Złączka zaciskowa;;KIPP;H. Mech.;-;-;H;-;-;;8
1927;502;PRT-A0063753;A;Płytka pośrednia;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;2
;;IV-500MA;B;Czujnik wizyjny monochr.;;KEYENCE;H. Elek.;-;-;H;-;-;;1
1927;;Domyślna;A;Manipulator XY;-;HIWIN;H. Mech.;-;-;H;-;-;-;1
1927;502;PRT-A0061870;A;Uchwyt czujnika;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;2
1927;502;PRT-A0061877;A;Mocowanie serwa Z;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1927;502;PRT-A0061882;A;Płytka pośrednia;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;2
1927;;1927 - 0.274m B15i.025.038.0 + podparty025.12PZ.A2;A;Prowadnik kablowy;0.274m B15i.025.038.0 + podparty025.12PZ.A2;IGUS;H. Mech.;-;-;H;-;-;-;1
1927;502;PRT-A0061874-Lustro;A;Kątownik;-;PA38/3.2315;Skrawanie;-;Anodować;-;-;-;-;1
1927;502;PRT-A0059751;A;Uchwyt kamery 3;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
;;EAMD-28-22-14-10X12;B;Sprzęgło;1453861;FESTO;H. Mech.;-;-;H;-;-;;1
1927;502;PRT-A0063877;A;Blacha prowadnika Y;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;-;hg-kr23b;0;Serwosilnik;248658;MITSUBISHI;;-;-;H;-;-;;5
1927;502;PRT-A0061874;A;Kątownik;-;PA38/3.2315;Skrawanie;-;Anodować;-;-;-;-;1
;;BES01YM;D;Czujniki indukcyjny prostopadłościenny;BES01YM;BALLUFF;H. Elek.;-;-;H;-;-;Zasięg 2,5mm;3
1927;502;PRT-A0061878;A;Płytka;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
1927;502;PRT-A0061883;A;Płytka;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;502;PRT-A0059750;A;Mocowanie czujnika;-;PA6/3.1325;Skrawanie;-;Piaskować;-;-;-;-;1
1927;502;PRT-A0063883;A;Blacha prowadnika osi Z;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;502;PRT-A0059781;A;Uchwyt kamery;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1927;114;PRT-A0050324;A;Kątownik bazujący;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;4
;;Z łbem 6-kąt M10x40;0;Śruba;DIN 931;FABORY;H. Mech.;-;-;H;-;-;-;30
1927;114;Domyślna;A;Listwa wiążąca 1;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
1927;108;PRT-A0057336;A;Wałek;-;REXROTH;H. Mech.;52 HRC±2HRC;Czernić;-;-;-;Wykonać z precyzyjnego wałka handlowego;8
-;-;Z łbem 6-kąt M6x35;0;Śruba;DIN 931;FABORY;H. Mech.;-;-;H;-;-;-;16
;;Łożysko liniowe LMF16UU;C;Łożysko liniowe kołnierzowe;-;-;H. Mech.;-;-;H;-;-;-;8
1927;114;PRT-A0050360;A;Śruba sprzęgająca;-;4H13/1.4034;Skrawanie;-;-;-;-;-;-;2
1927;113;PRT-A0050294;A;Kostka dystansowa;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;12
;;000.MAG.22.M6H;A;Kostka zderzaka;;45/1.0530;Promatik;-;Czernić;M;-;-;;28
1927;102;PRT-A0056221;A;Podkładka;-;S235JR/1.0037;Laser;-;Czernić;-;-;-;-;68
1927;100;PRT-A0050324-Lustro;A;;;;;;;;-;-;;4
1927;114;PRT-A0050370;B;Płyta bazowa;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;2
1927;113;PRT-A0050283;A;Trzpien bazujący;-;40HMQT/1.7225 +QT;Skrawanie;40 HRC±2HRC;Czernić;-;-;-;-;6
;;Domyślna;C;Siłownik;CD55B50;SMC;-;-;-;H;-;-;-;2
;;Z łbem 6-kąt M8x35;A;Śruba;DIN 931;FABORY;H. Mech.;-;-;H;-;-;-;68
;;000.MAG.50 - M8 x 45;E;Śruba separująca;000.MAG.50 - M8 x 45;PROMATIK;Promatik;40 HRC±2HRC;Czernić;P;Z;-;-;8
;;AN 131 - Schnor S;C;Schnorr;-;50HS/1.5026;H. Mech.;-;-;H;-;-;-;204
1927;114;PRT-A0050334;A;Listwa wiążąca 1;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
1927;114;PRT-A0050315;B;Płyta podnosząca;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;2
1927;110;PRT-A0057892;A;Płyta wspornika;-;S235JR/1.0037;Laser;-;-;-;-;S;-;1
1927;110;PRT-A0057887;A;Zastrrzał;-;S235JR/1.0037;Laser;-;-;-;-;S;-;2
1927;110;PRT-A0057890;B;Podstawa wspornika;;S235JR/1.0037;Laser;;-;-;-;S;;1
1927;101;PRT-A0048337;A;Płytka łącząca;-;S235JR/1.0037;Laser;-;-;-;-;S;-;1
1927;104;PRT-A0055364;A;Płyta wspornika;-;S235JR/1.0037;Laser;-;-;-;-;S;-;2
1927;104;PRT-A0055362;A;Podstawa regulacji;;S235JR/1.0037;Laser;;-;-;-;S;;2
1927;104;PRT-A0055363;A;Żebro wzmacniające;-;S235JR/1.0037;Laser;-;-;-;-;S;-;4
1927;101;PRT-A0048348;A;Płytka mocująca;-;S235JR/1.0037;Skrawanie;-;-;-;-;S;-;30
1927;101;PRT-A0048354;A;Zastrzał;-;S235JR/1.0037;Laser;-;-;-;-;S;-;4
1927;101;PRT-A0061485;A;Płytka mocująca 1;-;S235JR/1.0037;Laser;-;-;-;-;S;-;3
1927;101;PRT-A0048410;A;Zaślepka 40x40;-;S235JR/1.0037;Laser;-;-;-;-;S;-;2
1927;112;PRT-A0057924;A;Zastrzał;-;S235JR/1.0037;Laser;-;-;-;-;S;-;2
1927;112;PRT-A0057920;A;Płytka pionowa;;S235JR/1.0037;Laser;;-;-;-;S;;1
1927;112;PRT-A0057925;A;Płyta wspornika;-;S235JR/1.0037;Laser;-;-;-;-;S;-;1
1927;101;PRT-A0048338;A;Płytka mocująca 3;-;S235JR/1.0037;Laser;-;-;-;-;S;-;5
1927;101;PRT-A0048355;A;Płyta mocująca;-;S235JR/1.0037;Laser;-;-;-;-;S;-;2
1927;101;PRT-A0048347;A;Rama transportera;-;S235JR/1.0037;Konstrukcja spawana;-;-;-;-;S;-;1
1927;101;PRT-A0057203;A;Płytka mocująca 3;-;S235JR/1.0037;Laser;-;-;-;-;S;-;2
1927;111;PRT-A0057905;A;Żebro wzmacniające;-;S235JR/1.0037;Laser;-;-;-;-;S;-;2
1927;111;PRT-A0057909;A;Płyta wspornika;-;S235JR/1.0037;Laser;-;-;-;-;S;-;1
1927;111;PRT-A0057907;A;Podstawa regulacji;;S235JR/1.0037;Laser;;-;-;-;S;;1
1927;101;PRT-A0048361;A;Płytka bazowa;-;S235JR/1.0037;Laser;-;-;-;-;S;-;4
1927;105;PRT-A0057552;A;Listwa 3;-;S235JR/1.0037;Laser;-;-;-;-;S;-;1
1927;105;PRT-A0057209;A;Listwa 1;-;S235JR/1.0037;Laser;-;Nie malować!;-;-;S;-;1
1927;105;PRT-A0058367;A;Profil 40x40x4;-;S235JR/1.0037;Konstrukcja spawana;-;-;-;-;S;-;1
1927;105;PRT-A0057212;A;Płyta robota nr1;-;S235JR/1.0037;Laser;-;Nie malować!;-;-;S;-;1
1927;105;PRT-A0057216;A;Profil 40x40x3;-;S235JR/1.0037;Konstrukcja spawana;-;-;-;-;S;-;3
1927;105;PRT-A0057218;A;Listwa 2;-;S235JR/1.0037;Laser;-;-;-;-;S;-;3
1927;101;PRT-A0048353;A;Zastrzał;-;S235JR/1.0037;Laser;-;-;-;-;S;-;4
1927;101;PRT-A0048352;A;Płytka mocująca;-;S235JR/1.0037;Laser;-;-;-;-;S;;4
1851;01;PRT-A0031219;A;Płyta bazowa;-;S235JR/1.0037;Laser;;-;-;-;-;-;4
1927;101;PRT-A0048356;A;Płyta bazowa 3;-;S235JR/1.0037;Laser;-;-;-;-;S;-;1
1927;101;PRT-A0061965;A;Zastrzał;-;S235JR/1.0037;Laser;-;-;-;-;S;-;4
1927;101;PRT-A0048362;A;Płytka mocująca 1;-;S235JR/1.0037;Laser;-;-;-;-;S;-;2
1927;101;PRT-A0056731;A;Płyta stopki 1;-;S235JR/1.0037;Laser;-;-;-;-;S;-;3
1927;100;PRT-A0051692;A;Płytka pneumatyki 3;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;-;Pojemnik Ecobox mały RED;0;Pojemnik Ecobox mały RED;-;PE Niska/średnia gęstość;-;-;-;H;-;-;-;2
1927;100;PRT-A0050270;A;Mocowanie czujnika;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;4
1927;100;ASM-A0008308;A;Transporter dolny;BS 2/K;Złożenie;-;-;-;-;-;-;L=5300 mm;1
1927;100;PRT-A0061950;A;Blacha mocująca;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;100;PRT-A0050281;A;Płytka pneumatyki 4;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
-;-;BIS015R;0;Głowica RFID;BIS015R;BALLUFF;H. Elek.;-;-;H;-;-;-;6
;-;ARM5SA-08-A;0;Regultor ciśnienia;;SMC;H. Mech.;-;-;H;-;-;;4
;-;SIG200-0A412200;0;Koncentrator;1089794;SICK;H. Elek.;-;-;H;;;;5
1927;100;PRT-A0057435;A;Uchwyt głowicy 2;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;2
;-;GAR20006S;0;Regulator ciśnienia;;AirTAC;H. Mech.;-;-;H;-;-;;4
-;-;z łb. walc. gn. 6kąt. M8x18;0;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;12
1927;108;PRT-A0057342;A;Listwa wiążąca 1;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
1927;108;TYŁ;A;Listwa wiążąca 1;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
1927;100;PRT-A0057023;A;Osłona 3;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;100;PRT-A0050371;A;Koryto kablowe 100x200;-;BAKS;-;-;-;-;-;-;-;1
;-;SS5Y5-10-5059OFZ;0;Wyspa zaworowa;;SMC;H. Elek.;-;-;H;-;-;;4
1927;102;PRT-A0056210;A;Płytka oporowa 3;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;4
1927;100;PRT-A0050201;A;Uchwyt czujnika;-;POM;Skrawanie;-;-;-;-;-;-;3
1927;102;PRT-A0056217;A;Uchwyt łożyska ruchomego;-;1.2312 (40CrMnMoS8-6);Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;2
;-;M6x10_90;0;Kalamitka kątowa 90 stopni;;SILVER;H. Mech.;-;-;H;-;-;;2
;-;ROTEX GS 24 AL-H_clamp hub 2.5 Ø20H7;0;Piasta sprzęgła;;KTR;H. Mech.;-;-;H;-;-;;2
;;BES0068;C;Czujnik indukcyjny M12;BES0068;BALLUFF;H. Elek.;-;-;H;-;-;-;2
1927;103;PRT-A0057516;A;Płyta bazowa transportera 1;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;1
1927;102;PRT-A0056257;A;Szyna;HGR25R;;H. Mech.;;;H;-;-;L= 810 mm Otwory symetrycznie;4
1927;103;PRT-A0057496;A;Uchwyt głowicy 3;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
