Projekt_numer;Projekt_zespół;ID. Części;Rewizja;Opis;Numer katalogowy;Materiał;Typ;Obróbka cieplna;Powłoka;Handlowe;Zużywające;Spawanie;Uwagi;Liczba odniesień
1680;;PRT-A0004602;A;Odważnik;;St5/1.0050;Skrawanie;;Czernić;-;-;-;;1
1680;;PRT-A0004610;A;Wałek;;40H/1.7035;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;;1
1680;;PRT-A0004607;A;Pokrywa łożyska;;St3S/1.0038;Laser;;Cynkować na biało;-;-;-;;2
;-;7201 BEP;0;Łożysko kulkowe skośne;7201 BEP;SKF;H. Mech.;-;-;H;-;-;;2
1680;;PRT-A0004604;B;Palec;;4H13/1.4057;Skrawanie;;;-;-;-;;1
;;walcowy 5x10;H;Kołek;DIN 6325;FABORY;H. Mech.;-;-;H;-;-;;1
1680;;PRT-A0007968;A;Tulejka redukcyjna;;4H13/1.4057;Skrawanie;;;;;;;1
;;BES00HC;B;Czujnik indukc. M5;BES00HC;BALLUFF;H. Mech.;-;-;H;-;-;-;1
1680;;PRT-A0004609;A;Pierścień dystansowy;;45/1.0530;Skrawanie;32 HRC±2HRC;;-;-;-;;1
1680;;PRT-A0004606;A;Tarcza czujników;;0H18N9/1.4301;Laser;;;-;-;-;;1
1680;;PRT-A0004603;A;Wpust;;St5/1.0050;Skrawanie;;Czernić;-;-;-;;4
;;KM 1;0;Nakrętka Łożyskowa;PN-82-M-86478;SKF;H. Mech.;-;-;H;-;-;;1
1680;;PRT-A0004778;A;Zastrzał suportu;;PA13/3.3547;Skrawanie;;Anodować;-;-;-;;1
;-;M10-12600.100.001;0;Nakrętka samokontrująca M10;12600.100.001;FABORY;H. Mech.;-;-;H;-;-;;2
;-;0_556m_255_03_055_0___2030_34PZ1B_A2;0;Prowadnik kablowy;;IGUS;H. Mech.;-;-;H;-;-;;1
0;;094005M6;B;Uniblock N10 M6;094005M6;FATH;H. Mech.;-;-;H;-;-;-;170
1680;20;PRT-A0004407;A;Osłona;-;PC /poliweglan;Skrawanie;-;-;-;-;-;-;1
1403;;1403.AM.02.61.01-Kostka mocowania czujnika;A;;;PA6 (2017A);;;;;;;;1
;;Profil 80x40 L=60;B;Profil 80x40;3 842 993 130;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
;;091137;B;Zaślepka 40x80;091137;FATH;H. Mech.;-;-;H;-;-;-;8
;;Profil 80x40 L=370;B;Profil 80x40;3 842 993 130;Profile BOSCH;H. Mech.;-;-;P;-;-;-;1
;;094105;A;Spacer;-;FATH;H. Mech.;-;-;H;-;-;-;14
1403;;1403.AM.02.42.01-Osłona góra 03;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
1403;;1403.AM.02.35-Zaślepka;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
1403;;1403.AM.02.56-Blacha schowka dolna;A;;;0H18N9;;;;;;;;1
;;19 30 024 0273;A;;;HARTING;;-;-;H;-;-;;2
1680;20;PRT-A0004419;A;Osłona;-;PC /poliweglan;Skrawanie;-;-;-;-;-;-;1
;;40060;A;Element mocujący;-;SYSTEMPLAST;H. Mech.;-;-;H;-;-;-;16
1403;;1403.AM.02.06.03-Opaska wentylatora;A;;;0H18N9;;;;;;;;2
;;K0046.9142142;A;Zaczep;K0046.9142142;KIPP;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.02.06.01 - Mocowanie I wentylator;A;;;St3S;;;Malować RAL 7045;;;;;1
;;K0571.04001555;A;K0571-Rubber-metal buffer type D;;KIPP;;-;-;H;-;-;;4
1403;;1403.AM.02.06.02-Mocowanie II wentylator;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
;;K0047.1420602;A;Zapięcie nastawne;K0047.1420602;KIPP;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.02.60.01-Blacha przygotowania powietrza;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
;;AN30-03;A;-;-;SMC;;-;-;H;-;-;-;1
;;AW40-F04-A;B;Zawór redukcyjny z filtrem;AW40-F04-A;SMC;H. Mech.;-;-;H;-;-;-;1
;;IN 8P2 333;A;;;SCHRACK;;-;-;H;-;-;;1
;;Y400T-A;D;Element łączący;Y400T-A;SMC;H. Mech.;-;-;H;-;-;-;1
;;QSL-1_2-10-190661;B;Złączka kątowa;-;FESTO;H. Mech.;-;-;H;-;-;-;2
;;ISE30A-01-B-L;B;Przekaźnik ciśnienia;ISE30A-01-B-L;SMC;H. Mech.;-;-;H;-;-;ISE30A, Cyfrowy, precyzyjny przekaźnik ciśnienia z 2-kolorowym wyświetlaczem;1
;;WSV-PG11;A;;;MURRPLASTIK;;-;-;H;-;-;;2
;;VHS40-04A;B;Zawór ręczny odcinający;VHS40-040A;SMC;H. Mech.;-;-;H;-;-;;1
1680;20;PRT-A0004410;A;;;St3S;;;Malować RAL 1003 (żółty);;;;;1
1403;;1403.AM.02.27- Osłona 02 zespołu znkowania;A;;;St3S;;;Malować RAL 1003 (żółty);;;;;1
1403;;1403.AM.02.64-Mocowanie odboju;A;;;St3S;;;Malować RAL 3020 (czerwony);;;;;2
1403;;1403.AM.20.20.01-PVC spienione osłony 08;A;;;PVC spienione;;;;;;;;1
1403;;1403.AM.02.79.01;A;Osłona;-;PC /poliweglan;Skrawanie;-;-;-;-;-;-;1
1680;20;PRT-A0004337;A;Osłona 07 zespołu znkowania;;St3S;Laser;;Malować RAL 1003 (żółty);;;;;1
1403;;1403.AM.02.33-Blacha nakrętka;A;;;St3S;;;Malować RAL 1003 (żółty);;;;;1
1403;;1403.AM.02.82;A;;;St3S;;;Malować RAL 1003 (żółty);;;;;1
;;XALK178G;A;Przycisk bezpieczeństwa;-;SCHNEIDER;H. Elek.;-;-;H;-;-;-;2
1403;;1403.AM.02.58.01-Mocowanie kasetki pionowej;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
;;HP-22;B;Zaślepka;-;ERGOM;H. Mech.;-;-;H;-;-;-;6
;;XB4BD21;A;Przełącznik;XB4BD21;SCHNEIDER;H. Elek.;-;-;H;-;-;-;2
;;WSV-M20_11;A;Dławik kątowy;-;MURRPLASTIK;H. Elek.;-;-;H;-;-;-;2
;;XALD03;A;Obudowa;-;SCHNEIDER;H. Elek.;-;-;H;-;-;-;2
;;ZB5AA38;A;Przycisk podświetlany;ZB5AA38;SCHNEIDER;H. Elek.;-;-;H;-;-;-;2
1403;;1403.AM.02.44.01-Mocowanie gniazda;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;3
1403;;1403.AM.02.38-Blacha górna;A;;;St3S;;;Malować RAL 7045;;;;;1
1403;;1403.AM.02.88;A;Kątownik zespołu znkowania;-;St3S/1.0038;Laser;32 HRC±2HRC;Malować RAL 7045 ( szary);-;-;-;-;1
;;KKC 4080 L=1035;A;Korytko grzebieniowe 40x80;553015;KLEMSAN;H. Elek.;-;-;H;-;-;-;1
;;Profil 40x40 L=1000;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;1
;;GL-RB21;A;Mocowanie kurtyny;GL-RB-21;KEYENCE;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.02.18.02-Poliwęglan osłony bocznej;A;;;PC /poliwęglan transparentny;;---;---;;;;;4
;;9304702;C;Zatrzask kulowy;9304702;FATH;H. Mech.;-;-;H;-;-;-;4
1403;;1403.AM.02.18.01-Rama drzwi bocznych;A;;;BOSCH REXROTH;;;;;;;;2
;;095k4040f10;C;Zawias 40X40 N10;095k4040f10;FATH;H. Mech.;-;-;H;-;-;-;6
;;092001;B;Uchwyt;092001;FATH;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.02.18.04-Mocowanie kluczyka;A;;;PA6 (2017A);;;;;;;;4
;;440G-A27011;A;;;ALLAN BRADLEY;;-;-;H;-;-;;4
1403;;1403.AM.02.47.01-PVC spienione osłony 10;A;;;PVC spienione;;;;;;;;1
1403;;1403.AM.02.85.01;A;Osłona;-;PC /poliweglan;Skrawanie;-;-;-;-;-;-;1
1403;;1403.AM.02.51-Osłona przenośnika 02;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
;;K0571.01500855;B;Odbój;K0571.01500855;KIPP;H. Mech.;-;-;H;-;-;;1
1403;;1403.AM.02.11.01-Poliwęglan osłony 02;A;Osłona;-;PC /poliweglan;Skrawanie;-;-;-;-;-;-;1
1403;;1403.AM.02.03.03-Zaślepka lampy podtynkowej;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;2
1403;;1403.AM.02.03.01-Ramka oświetlenia zewnętrznego;A;;;BOSCH REXROTH;;;;;;;;1
;;VO 0667;A;Panel LED 42W;-;VOLTENO;H. Elek.;-;-;H;-;-;-;2
;;093W403N10;C;Kątownik 40x80;093W403N10;FATH;H. Mech.;-;-;H;-;-;-;32
1403;;1403.AM.02.03.02-Mocowanie lampy podtynkowej;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;2
1403;;1403.AM.02.69-Wspornik magnesu;A;;;PA6 (2017A);;;;;;;;1
1403;;1403.AM.02.54-Blacha zaslepka;A;;;St3S;;;Malować RAL 7045;;;;;1
;;TLS1-GD2-440G-T27121;F;Zamek z ryglem;TLS1-GD2-440G-T27121;ALLEN BRADLEY;H. Elek.;-;-;H;-;-;-;2
1680;20;PRT-A0064571;A;-;-;Profile BOSCH;-;-;-;P;-;-;-;2
1680;20;PRT-A0064602;A;-;-;PC /poliweglan;-;-;-;-;-;-;-;1
1680;20;PRT-A0064570;A;-;-;Profile BOSCH;-;-;-;P;-;-;-;4
1680;20;PRT-A0064601;A;-;-;PC /poliweglan;-;-;-;-;-;-;-;2
1680;20;PRT-A0064573;A;-;-;Profile BOSCH;-;-;-;P;-;-;-;2
1680;20;PRT-A0064603;A;-;-;PC /poliweglan;-;-;-;-;-;-;-;1
1403;;1403.AM.02.39.01-Osłona góra 01;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
1403;;1403.AM.02.17.01-Blacha drzwi separatora;A;;;St3S;;;Malować RAL 3020 (czerwony);;;;;1
;;K0521.126X205;B;Języczek;K0521.126X205;KIPP;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.02.17.02-Poliwęglan osłony separatora;A;Osłona;-;PC /poliweglan;;;;-;-;-;-;1
;;K0520.131;B;Zamek;K0520.131;KIPP;H. Mech.;-;-;H;-;-;-;1
;;XCSZP1;B;Czujnik magnetyczny;XCSZP1;TELEMECANIQUE;H. Elek.;-;-;H;-;-;-;3
;;K0242.1112041;A;Uchwyt;K0242.1112041;KIPP;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.02.24-Kątownik 01 zespołu znkowania;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;2
1403;;1403.AM.02.57-Mocowanie rury odciągu;A;;;PA6 (2017A);;;Anodować;;;;;1
;;00108722;B;Uchwyt monitora;00108722;HAMA;H. Mech.;-;-;H;-;-;-;1
;;z łb. walc. gn. 6kąt. M2x3;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;2
1680;20;PRT-A0004385;A;Osłona boczna;;PC /poliwęglan transparentny;Skrawanie;;;;;;;1
1403;;1403.AM.02.78.01;A;Osłona;-;PC /poliweglan;Skrawanie;-;-;-;-;-;-;2
1403;;1403.AM.02.14.01-Poliwęglan osłony 05;A;;;PC /poliwęglan transparentny;;;;;;;;1
1680;20;PRT-A0004409;A;Płyta odciągu;-;St3S/1.0038;Laser;-;Malować RAL 7045;-;-;-;-;1
1403;;1403.AM.02.31-Okno z poliwęglanu;A;;;PC (poliwęglan);;;;;;;;1
1403;;1403.AM.02.65-Blacha zamka;A;;;St3S;;;Malować RAL 7045;;;;;2
;;UM 12X8_M4_N;B;Uchwyt magnetyczny;UM 12X8 / M4 / N;ENES;H. Mech.;-;-;H;-;-;-;1
;;WKK-M20x1.5;A;Dławik prosty;-;MURRPLASTIK;H. Elek.;-;-;H;-;-;-;2
;;RQSG 3812;A;-Złaczka prosta;;RQS;H. Mech.;-;-;H;-;-;-Złaczka prosta gwint zewnętrzny;1
1403;;1403.AM.02.41.01-Blacha przyłączy mediów;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
;;80.0401.38;A;Złączka grodziowa 3/8;-;PREMA;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.02.81.01;A;Osłona;-;PC /poliweglan;;;;-;-;-;-;1
1680;20;PRT-A0004336;A;Kątownik 04 zespołu znkowania;;St3S;Laser;;Malować RAL 7045 (szary);;;;;1
1403;;1403.AM.02.36-Blacha mocowania Hartinga;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;2
1403;;1403.AM.02.83;A;Mocowanie;-;St3S/1.0038;Laser;-;Malować RAL 7045 ( szary);-;-;-;-;1
1403;;1403.AM.02.05.03-Blacha III szafki pulpitu;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
;;GT2308-VTBD;A;Panel HMI;-;MITSUBISHI;H. Elek.;-;-;H;-;-;-;1
1403;;1403.AM.02.05.01-Blacha I szafki pulpitu;A;;;St3S;;;Malować RAL 7047 ( szary);;;;;1
1403;;1403.AM.02.05.04-Blacha IV szafki pulpitu;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
;;Nitonakrętka;A;;;INNE;;-;-;H;-;-;;3
1403;;1403.AM.02.05.02-Blacha II szafki pulpitu;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;2
;;0141.04X15;A;Śruba radełkowana;0141.04X15;KIPP;H. Mech.;-;-;H;-;-;-;3
;;Profil 40x40 L=460;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;2
;;Czerpnia powietrza CZNNP150x50-CH;A;;;DARCO;;-;-;H;-;-;;1
;;Profil 40x40 L=150;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.02.65.01-Mocowanie czerpni powietrza;A;;;PA6 (2017A);;;;;;;;1
;;Wieża sygnalizacyjna-czerwony-pomarańczowy-zielony;A;;-;SCHNEIDER;H. Elek.;-;-;H;-;-;-;1
;;XVPC02;A;Rura wspornicza 10MM z tulip. podstawa czarna;-;SCHNEIDER;H. Elek.;-;-;H;-;-;-;1
1403;;1403.AM.02.21-Mocowanie wieży;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
1403;;1403.AM.02.49-Mocowanie pulpitu;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
0;;AD ACCESS;A;Odciąg;AD ACCESS;Bofa;H. Mech.;-;-;H;-;-;;1
;;KKC 4040 L=460;A;Korytko grzebieniowe 40x40;553013;KLEMSAN;H. Elek.;-;-;H;-;-;-;1
;;Profil 40x40 L=465;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;1
;;K1005.05241515;A;Zawias;K1005.05241515;KIPP;H. Mech.;-;-;H;-;-;-;1
;;GL-R79 L;A;;;KEYENCE;;-;-;H;-;-;;1
1403;;1403.AM.02.40.01-Osłona góra 02;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
1403;;1403.AM.02.46.01-PVC spienione osłony 09;A;;;PVC spienione;;;;;;;;1
1403;;1403.AM.02.37.01-PVC spienione osłony 08;A;;;PVC spienione;;;;;;;;2
1403;;1403.AM.02.22-Osłona dolna separatora braków;A;;;St3S;;;Malować RAL 3020 (czerwony);;;;;1
1403;;1403.AM.02.53-Osłona II kurtyny;A;;;St3S;;;Malować RAL 1003 (żółty);;;;;1
;;z łbem kulistym M4x10;0;Śruba;ISO 7380;FABORY;H. Mech.;-;-;H;-;-;-;10
;;K0571.01500655;A;Odbój;K0571.01500655;KIPP;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.02.02.09-Mocowanie prowadnika;A;-;-;1.0037 (S235JR);Laser;-;Malować RAL 7045;-;-;-;-;2
;;RL 1818;B;Złączka redukcyjna;-;RQS;H. Mech.;-;-;H;-;-;-;4
;;Profil 40x40 L=170;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;2
1403;;1403.AM.02.02.03-Uchwyt wózka;A;;;PA6 (2017A);;;Anodować;;;;;4
;;MY1B32TFG-800HZ;A;;;;;-;-;H;-;-;;2
1403;;1403.AM.02.02.06-Łapa napędu lustro;A;;;PA6 (2017A);;;Anodować;;;;;2
;;GELBAU-Szyna montażowa-3045.1219 L=1220;A;;;GELBAU;;-;-;H;-;-;;2
1403;;1403.AM.02.02.08-Łącznik;A;;;PA6 (2017A);;;Anodować;;;;;2
;;3 842 548 836;A;;;BOSCH REXROTH;;-;-;H;-;-;;60
1403;;1403.AM.02.02.05-Wspornik magnesu;A;;;PA6 (2017A);;;;;;;;1
1403;;1403.AM.02.02.04-Łapa napędu II;A;;;PA6 (2017A);;;Anodować;;;;;4
1403;;1403.AM.02.02.06-Łapa napędu;A;;;PA6 (2017A);;;Anodować;;;;;4
;;0.92m 07.20.018.0+060.20.12PZ.A1;B;Prowadnik kablowy z mocowaniem;;IGUS;H. Mech.;-;-;H;-;-;;2
;;GELBAU-Listwa przyciskowa-3100.0118 L=1220;A;;;GELBAU;;-;-;H;-;-;;2
1403;;1403.AM.02.02.10-Mocowanie prowadnika;A;-;-;3.1325 (EN-AW 2017A);Skrawanie;;;-;-;-;-;2
1403;;1403.AM.02.02.01-Rama osłony ruchomej;A;;;BOSCH REXROTH;;;;;;;;2
;;WAI 18 K;B;Kolanko;-;RQS;H. Mech.;-;-;H;-;-;-;4
;;GRLA-1_8-QS-6-RS-D-197581;B;Zawór dławiąco-zwrotny;197581;FESTO;H. Mech.;-;-;H;-;-;-;4
1403;;1403.AM.02.02.02-Poliwęglan osłony ruchomej;A;;;PC /poliwęglan transparentny;;;;;;;;6
1403;;1403.AM.02.02.05-Mocowanie siłownika;A;;;PA6 (2017A);;;Anodować;;;;;2
;;KSK-A-70-1330-2261462;A;;;;;-;-;H;-;-;;2
1403;;1403.AM.02.02.07-Łapa napędu;A;;;PA6 (2017A);;;Anodować;;;;;2
;;ELGA-TB-RF-70-900-0H-1371245;B;;;FESTO;;-;-;H;-;-;;3
;;091042;A;Zaślepka 20x20;091042;FATH;H. Mech.;-;-;H;-;-;-;4
1680;20;PRT-A0004401;A;;;PA6 (2017A);;;Anodować;;;;;1
1403;;1403.AM.02.13.01-Poliwęglan osłony 04;A;Osłona;-;PC /poliweglan;;;;-;-;-;-;1
1403;;1403.AM.02.43-Osłona górna 04;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
1403;;1403.AM.02.68-Kątownik 04 zespołu znkowania;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;2
1403;;1403.AM.02.55-Blacha schowka;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
;;SB-22;A;Przepust kablowy;-;ERGOM;H. Mech.;-;-;H;-;-;-;7
;;ELGA-TB-RF-70-900-0H-1371245;B;;;FESTO;;-;-;H;-;-;;1
1680;20;PRT-A0004386;A;;;PA6 (2017A);;;Anodować;;;;;1
1403;;1403.AM.02.87.01;A;Osłona;-;PC /poliweglan;;;;-;-;-;-;1
1403;;1403.AM.02.15.01-Poliwęglan osłony 06;A;;;PC /poliwęglan transparentny;;;;;;;;1
1680;20;PRT-A0004319;B;;;BOSCH REXROTH;;;;;;;;1
1403;;1403.AM.02.25-Kątownik 02 zespołu znkowania;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;6
1403;;1403.AM.02.62 - Rygiel zamka;A;;;0H18N9;;;;;;;;1
1680;20;PRT-A0004376;A;Osłona;;PVC spienione;;;;;;;;1
1403;;1403.AM.02.76.01;A;Osłona;-;PC /poliweglan;;;;-;-;-;-;1
1403;;1403.AM.02.80.01;A;Osłona;-;PC /poliweglan;Skrawanie;-;-;-;-;-;-;1
1680;20;PRT-A0004392;A;Osłona kurtyny lewa;;St3S;Promatik;;Malować RAL 1003 (żółty);;;;;1
1403;;1403.AM.02.32- Osłona 05 zespołu znkowania;A;;;St3S;;;Malować RAL 1003 (żółty);;;;;1
1403;;1403.AM.02.71-Dystans zawiasu;A;-;-;3.1325 (EN-AW 2017A);Skrawanie;;;-;-;-;-;1
;;UM 8X6_M3_N;B;Uchwyt magnetyczny;UM 8X6 / M3 / N;ENES;H. Mech.;-;-;H;-;-;-;2
;;Koncentrator BNI IOL-104-00-K006;B;Koncentrator;BNI0006;BALLUFF;H. Elek.;-;-;H;-;-;-;2
1403;;1403.AM.02.59.01-PVC spienione osłony 12;A;;;PVC spienione;;;;;;;;1
1403;;1403.AM.02.73.01-Poliwęglan osłony;A;;;;;;;;;;;1
1403;;1403.AM.02.38-Blacha górna lustro;A;;;St3S;;;Malować RAL 7045;;;;;1
1403;;1403.AM.02.84;A;Mocowanie;-;St3S/1.0038;Laser;-;Malować RAL 7045 ( szary);-;-;-;-;1
;;KKC 4080 L=160;A;Korytko grzebieniowe 40x80;553015;KLEMSAN;H. Elek.;-;-;H;-;-;-;1
2013;;1403.MK.02.88.06;A;Uchwyt;;0H18N9/1.4301;Laser;;;-;-;-;;2
2013;;1403.MK.02.88.02;A;Drzwiczki;;St3S/1.0038;Laser;;Malować RAL 7045 (jasny szary);-;-;S;;1
2013;;K0523.135X205;A;Języczek;;KIPP;;;;;-;-;;1
2013;;1403.MK.02.88-RITTAL-Przepust wtykowy-SZ 2400.300;A;;;RITTAL;;;;;-;-;;1
2013;;1403.MK.02.88.01A;A;Blacha skrzynki A;;St3S/1.0038;Laser;;-;-;-;S;;1
2013;;1403.MK.02.88.01B;A;Blacha skrzynki B;;St3S/1.0038;Laser;;-;-;-;S;;1
2013;;1403.MK.02.88.01C;A;Płyta osłony;;St3S/1.0038;Laser;;-;-;-;S;;1
2013;;1403.MK.02.88.07 (Lustro);A;Uchwyt 2 (Lustro);;0H18N9/1.4301;Laser;;;-;-;-;;1
2013;;1403.MK.02.88.04;A;Osona tylna;;St3S/1.0038;Laser;;Malować RAL 7045 (jasny szary);-;-;-;;1
2013;;K0526.21830;A;Zamek T z kluczykiem;;KIPP;;;;;-;-;;1
2013;;SZ 2400.500;A;Przepust wtykowy;;RITTAL;;;;;-;-;;2
2013;;1403.MK.02.88.03;A;Stopka;;POM;Skrawanie;;;-;-;-;;4
2013;;1403.MK.02.88.07;A;Uchwyt 2;;0H18N9/1.4301;Laser;;;-;-;-;;1
2013;;1403.MK.02.88.05;A;Okno wizyjne;;PC /poliweglan;Cięcie;;;-;-;-;;1
2013;;8845A;A;Multimetr;;Materiał <nieokreślony>;;;;H;-;-;;1
2013;;K1085.052013131;A;Zawias;;KIPP;;;;;-;-;;2
2013;;GV 100;A;Kratka wentylacyjna;;RUBSAMEN&HERR DEPRO;;;;;-;-;;1
;;Tarifold I;I;Tarifold;Tarifold;PROMATIK;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.02.48.01-Uchwyt Tariforld;A;;;St3S;;;Malować RAL 7045;;;;;1
;;30x60cm 25W – BZ;A;AIGOSTAR-Panel LED;-;AIGOSTAR;H. Elek.;-;-;H;-;-;-;2
1403;;1403.AM.01 - Mocowanie panelu LED SLIM;A;;;PA6 (2017A);;;;;;;;8
1403;;1403.AM.02.04.01-Mocowanie panelu LED 30W;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;2
1403;;1403.AM.02.50-Osłona przenośnika;A;;;St3S;;;Malować RAL 7045 ( szary);;;;;1
;;KKC 4040  L=1035;A;Korytko grzebieniowe 40x40;553013;KLEMSAN;H. Elek.;-;-;H;-;-;-;1
;;Profil 40x40 L=3;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;4
;;K0569.02502055;A;Amortyzator gumowy;K0569.02502055;KIPP;H. Mech.;-;-;H;-;-;-;4
;;GL-R79 R;A;;;KEYENCE;;-;-;H;-;-;;1
1403;;1403.AM.02.29.01-Blacha osłony 04 zespołu znkowania;A;;;St3S;;;Malować RAL 1003 (żółty);;;;;1
1403;;1403.AM.02.45.01-Blaszka czujnika ruchu;A;;;St3S;;;Malować RAL 7045;;;;;1
;;SES10-WH;B;Czujnik ruchu;-;LEDSYSTEM;H. Elek.;-;-;H;-;-;-;1
1403;;1403.AM.02.74-Mocowanie zaworu;A;-;-;1.0037 (S235JR);Laser;-;Malować RAL 7045;-;-;-;-;2
1403;;1403.AM.02.54-Blacha zaslepka lustro;A;;;St3S;;;Malować RAL 7045;;;;;1
1403;;1403.AM.14.03 - Rynna pasa rozładunek;A;;;1.4301(OH18N9);;---;---;;;;;1
1403;;1403.AM.14.07 - Mocowanie przenośnika;A;;;St3S;;;Malować RAL 7045 (jasny szary);;;;;8
;;z łb. walc. gn. 6kąt. M5x100;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;8
;;Bęben zwrotny DL84 l=292mm;A;;;Materiał <nieokreślony>;;-;-;H;-;-;;2
1403;;1403.AM.14.01 - Rama transportera;A;;;BOSCH REXROTH;;---;---;;;;;1
;;E3Z-R81-M5J;A;;;OMRON;;;;H;;;;6
1403;;1403.AM.13.02 - Uchwyt bębna;A;;;PA6 (2017A);;---;Anodować;;;;;8
1403;;1403.AM.14.04 - Rynna pasa załadunek;A;;;1.4301(OH18N9);;---;---;;;;;1
1403;;1403.AM.14.08;A;Mocowanie czujnika;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;4
1403;;1403.AM.12.06 - Blacha czujnik;A;;;0H18N9;;---;szczotkowanie;;;;;2
1403;;1403.AM.13.05 - Popychacz osi bębna;A;;;45;;---;Czernić;;;;;8
1403;;1403.AM.14.06 - Osłona transporter;A;;;St3S;;---;Malować RAL 7045;;;;;1
;;Elektrobęben DL84 0,12kW l=292mm;A;;;Materiał <nieokreślony>;;-;-;H;-;-;;2
;;E39-R9;B;Lusterko czujnika;E39-R9;OMRON;H. Elek.;-;-;H;-;-;;6
1403;;1403.AM.12.07 - Osłona lusterko;A;;;PA6 (2017A);;---;Anodować;;;;;2
;;Pas transportowy;A;;;YONGLI;;-;-;H;-;-;;1
1403;;1403.AM.06.02;A;Żuraw zaworu DAS30;-;St3S/1.0038;Laser;-;Malować RAL 7045 ( szary);-;-;-;-;1
;;DAS30 05CO60;A;;;DAV TECH;;-;-;H;-;-;;1
1403;;1403.AM.06.04.01;A;Wanna;-;0H18N9/1.4301;Laser;-;-;-;-;S;-;1
1403;;1403.AM.06.04.02;A;Tulejka wanny;-;0H18N9/1.4301;Skrawanie;-;-;-;-;S;-;1
1403;;1403.AM.06.03;A;Kątownik rynny;-;St3S/1.0038;Laser;-;Malować RAL 7045 (jasny szary);-;-;-;-;2
;;ITV1050-01-1CN;A;Proporcjonalny regulator elektropneumatyczny;-;SMC;H. Mech.;-;-;H;-;-;-;1
1403;;1403.AM.06.01;A;Płyta zespołu smarowania sprężyny;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;1
;;Złączka prosta 153008_QS-3_8-10;B;Złączka prosta;-;FESTO;H. Mech.;-;-;H;-;-;-;1
;;K0490.520;A;;;KIPP;H. Mech.;-;-;H;-;-;;4
;;K0490.520 prt5;A;;;;H. Mech.;-;-;H;-;-;;4
;;K0490.520 prt3;A;;;;H. Mech.;-;-;H;-;-;;4
;;K0490.520 prt1;A;;;;H. Mech.;-;-;H;-;-;;4
;;K0490.520 prt4;A;;;;H. Mech.;-;-;H;-;-;;4
;;z łb. walc. gn. 6kąt. M6x12;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;4
;;ICQBL3-120120R-00;A;Oświetlacz Backlight;ICQBL3-120120R-00;COGNEX;H. Elek.;-;-;H;-;-;-;1
;;K0493.0120x500;B;Rura okrągła D=20;K0493.0120x500;KIPP;H. Mech.;-;-;H;-;-;-;1
